"","M","p","eta","sig_nois","G","G1","MSE","MAD","ECP_PI","ECP_CI","Iter","Sigma2_est","Test_MSPE","Test_MSE","Beta_mse","Conv","time","alpha","lasso_Sum_delta","lasso_Sum_delta_sig","lasso_MSE","lasso_MAD","lasso_Obs_test_MSPE","lasso_test_MSE","lasso_Beta_mse","lasso_time","sparsevb_Signals","sparsevb_Corr_Signals","sparsevb_MSE","sparsevb_MAD","sparsevb_Test_MSPE","sparsevb_Test_MSE","sparsevb_Beta_mse","sparsevb_time"
"118",10000,0.0125,0.8,2,40,10,0.463724932393793,9.99683912828862,0.91,0.905,10,460.886388873759,837.754301442316,0.340391331804071,0.0115129856423861,1,1.77300000000105,0.427965944266434,183,17,0.357171896843378,9.87134998160486,821.39095867333,0.352244941825335,0.0200093510343957,2.91800000000512,6,0,0.508892916750596,15.8727253312579,1035.04074463078,0.742779228745163,0.044748001246237,70.3359999999957
"119",10000,0.0125,0.8,2,40,1,0.199464473778382,15.7207708582394,0.9325,0.9925,10,3207.66403523009,5479.15427151465,0.166855548397564,0.0199414280145058,1,1.66400000000431,0.741870296479824,38,23,0.126008052481158,17.2925025613422,5436.63710620592,0.145708122269791,0.0242784910096228,2.82999999998719,18,0,0.216602077215652,24.4295566648929,6004.56467116456,0.274418776976552,0.0725276927924131,934.585999999996
"120",10000,0.0125,0.8,2,40,10,0.405731056662397,9.60276027623657,0.8925,0.9125,10,402.173147048798,752.245936387315,0.290911602769609,0.0115381766970541,1,1.73600000000442,0.31822007823898,215,21,0.371169660834314,11.5546539431601,815.277554968296,0.46977861129097,0.0194115376345993,3.41199999999662,7,0,0.694039538859995,20.6941844741771,1549.19064513066,1.56997382828708,0.079863372353783,72.0109999999986
"121",10000,0.0125,0.8,2,40,1,0.266522426249845,18.5785696181523,0.915,0.9925,10,3312.43677766414,6689.11191552747,0.14196532645812,0.0283385664994383,1,1.63999999999942,0.630250992876792,43,21,0.0811498192382542,14.974627349941,6686.59782894799,0.093123987550213,0.0376874990624825,2.98000000001048,18,0,0.197306596399288,26.110261402498,7243.47909536186,0.234346503128247,0.104197297374666,992.233999999997
"122",10000,0.0125,0.8,2,40,10,0.423921667738619,10.4638798359505,0.855,0.8025,10,374.102087912949,790.075458248274,0.414145205595644,0.0113210709881757,1,1.65500000001339,0.263131541540855,209,20,0.372652432183682,11.7328781500668,830.835961828765,0.480381985959595,0.0176160349086068,2.77000000000407,7,0,0.664929514024478,15.9737802927789,1100.29257880269,1.01091313196271,0.0554639779696176,70.872000000003
"123",10000,0.0125,0.8,2,40,1,0.302180148084488,23.4862476053604,0.89,0.9925,10,4216.00634686363,9469.77750393662,0.172457647148195,0.0311146415443733,1,1.74199999999837,0.646929044433351,59,33,0.0887154317957715,15.9545151218891,8792.90149448363,0.0913602104934524,0.0338762871552476,3.18799999999464,13,0,0.186800487379595,25.8502897926151,9308.97603112833,0.205040694884853,0.0929190672952901,23.9140000000043
"124",10000,0.0125,0.8,2,40,10,0.50160789616947,12.3751407673999,0.8925,0.78,10,503.7771521254,895.141227750095,0.444126012297826,0.0111051306719211,1,1.72900000000664,0.308334827890052,177,23,0.32339284522989,11.6220583112335,898.514645283965,0.430583424274047,0.016715951423628,3.3119999999908,8,0,0.576808164009929,16.8590923075994,1283.91784503333,0.96826970626947,0.0541226951118839,77.7550000000047
"125",10000,0.0125,0.8,2,40,1,0.324713743233561,21.6487348295476,0.9275,0.9775,10,2795.18709764283,5472.33847676182,0.206428464900819,0.0269473697641366,1,1.90600000000268,0.607850344952865,48,15,0.110165972305788,16.1654449428125,5361.20531559975,0.129049512424873,0.0435797948056918,3.61800000000221,22,0,0.217957131524347,25.9104864837811,6325.18790193973,0.302286012761328,0.114150468767254,24.2399999999907
"126",10000,0.0125,0.8,2,40,10,0.46042162993225,10.1783606014025,0.8925,0.9,10,350.062050533261,806.293576689245,0.426198626004133,0.00984256208827464,1,2.0460000000021,0.463838170671667,209,16,0.399180726193548,10.7248660856157,846.325041858863,0.446164812408081,0.0161388578277227,3.49199999999837,7,0,0.58949183256881,15.7808999629334,1094.89929422305,0.935643187546278,0.0457548557018469,79.9890000000014
"127",10000,0.0125,0.8,2,40,1,0.2686301986083,17.2093935053967,0.9425,0.9975,10,2758.35729320592,4641.73252441529,0.14867988909632,0.0230068828815811,1,1.62200000000303,0.598573086250129,62,26,0.0658977091954151,12.7226247305533,4698.35295662771,0.0685620795195328,0.0267429694071483,3.16400000000431,13,0,0.173554560457002,22.2796685426192,5690.24386048962,0.222072511704565,0.0879828958006166,234.133000000002
